요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,개설일자,좌표(X),좌표(Y)
일등약국,81,약국,310000,경기,310301,부천소사구,소사본동,14754,"경기도 부천시 소사구  호현로489번길 32-1, 1층 2층 (소사본동)",032-342-3075,2011-06-28,126.7915231,37.4806603
일등약국,81,약국,110000,서울,110020,양천구,목동,07946,"서울특별시 양천구 목동중앙북로 21, 102호 (목동)",02-6084-7334,2022-06-16,126.8661669,37.5484796
일등약국,81,약국,110000,서울,110020,양천구,목동,07946,"서울특별시 양천구 목동중앙북로 21, 102호 (목동)",02-6084-7334,2022-06-16,126.8661669,37.5484796
일등약국,81,약국,240000,광주,240002,광주북구,양산동,61024,"광주광역시 북구 양산택지로 55, 1층 일부호 (양산동)",062-522-8989,2007-07-24,126.8803904,35.2113056
일등약국,81,약국,110000,서울,110005,구로구,구로동,08309,"서울특별시 구로구 구로동로 149, (구로동)",02-853-1118,2015-10-30,126.8835527,37.4919097
일등약국,81,약국,110000,서울,110013,영등포구,대림동,07417,"서울특별시 영등포구 도림로 152-6, (대림동)",02-831-0105,2012-05-08,126.8989944,37.4935206
일등약국,81,약국,310000,경기,310702,안양동안구,비산동,13919,"경기도 안양시 동안구 관악대로 221, 1층 (비산동)",031-381-7786,2013-07-26,126.9476512,37.4011124
일등약국,81,약국,110000,서울,110004,관악구,봉천동,08788,"서울특별시 관악구 관악로 154, 1층 (봉천동)",02-846-3321,2022-01-05,126.9526335,37.4789287
일등약국,81,약국,350000,전북,350300,익산시,함열읍,54511,"전북특별자치도 익산시 함열읍 함열중앙로 11, (함열읍)",063-862-6660,2017-07-03,126.9589704,36.0793280
일등약국,81,약국,110000,서울,110016,종로구,평동,03180,"서울특별시 종로구 경교장길 35, 상가동 3148,3149호 (평동, 경희궁자이 3단지)",02-723-7581,2019-12-30,126.9659909,37.5691438
일등약국,81,약국,340000,충남,340500,아산시,배방읍,31482,"충청남도 아산시 배방읍 배방로13번길 9-4, 1층 105호",041-545-8439,2022-10-19,127.0554396,36.7764584
일등약국,81,약국,310000,경기,311200,평택시,신장동,17753,"경기도 평택시 탄현로 333, (신장동)",031-668-9630,2019-07-19,127.0561296,37.0819618
일등약국,81,약국,340000,충남,340300,공주시,신관동,32581,"충청남도 공주시 번영1로 124, (신관동,외2필지)",041-858-5533,2009-07-14,127.1412396,36.4741395
일등약국,81,약국,310000,경기,311300,하남시,감이동,13004,"경기도 하남시 감일백제로 105, 101호 (감이동)",02-474-7726,2020-07-01,127.1612310,37.5046789
일등약국,81,약국,250000,대전,250005,대전중구,오류동,34909,"대전광역시 중구 계룡로 876, 102호 (오류동)",042-525-7121,2024-09-02,127.4110631,36.3232333
일등약국,81,약국,330000,충북,330101,청주상당구,용암동,28808,"충청북도 청주시 상당구 중고개로 129, 122호 (용암동)",043-283-1629,2021-08-05,127.5182084,36.6166190
일등약국,81,약국,320000,강원,320400,원주시,개운동,26448,"강원특별자치도 원주시 남원로 558, 1층 (개운동)",033-766-1126,2021-07-15,127.9478561,37.3337036
일등약국,81,약국,380000,경남,380500,진주시,칠암동,52725,"경상남도 진주시 동진로 5, (칠암동)",055-795-4656,2007-02-09,128.0917107,35.1790013
일등약국,81,약국,380000,경남,380701,창원마산회원구,내서읍,51236,"경상남도 창원시 마산회원구 내서읍 삼계6길 14, (내서읍)",055-232-1061,2016-05-02,128.5034806,35.2327981
일등약국,81,약국,230000,대구,230005,대구수성구,수성동3가,42119,"대구광역시 수성구 들안로 274, (수성동3가)",053-759-1239,2014-01-02,128.6175544,35.8544871
일등약국,81,약국,380000,경남,381000,거제시,고현동,53252,"경상남도 거제시 서문로3길 26, 윤석빌딩 1층 (고현동)",,2022-02-28,128.6184843,34.8905326
일등약국,81,약국,380000,경남,380703,창원진해구,석동,51595,"경상남도 창원시 진해구 냉천로 87, 103호 (석동, Y-Zone)",055-542-1199,2016-02-01,128.7065113,35.1532746
일등약국,81,약국,380000,경남,380100,김해시,내동,50948,"경상남도 김해시 내외중앙로 81, 동화선프라자 101(일부)호 (내동)",055-335-3785,2018-08-13,128.8668336,35.2372565
일등약국,81,약국,210000,부산,210005,부산북구,구포동,46650,"부산광역시 북구 백양대로 1025, 103,4호 (구포동, 협진태양아파트)",051-336-6966,2020-12-29,128.9951570,35.1978559
일등약국,81,약국,210000,부산,210003,부산동래구,안락동,47889,"부산광역시 동래구 안연로109번길 21, (안락동)",051-527-3344,2014-12-31,129.0967297,35.1969603
일등약국,81,약국,260000,울산,260002,울산동구,전하동,44033,"울산광역시 동구 방어진순환도로 863, 상가동 401,402호 (전하동, 스위첸 웰츠타워 1차)",052-232-2991,2022-04-06,129.4296257,35.5177651
일등온누리약국,81,약국,310000,경기,311102,안산상록구,사동,15589,"경기도 안산시 상록구 석호로 162, 1층 (사동)",031-406-4312,2003-05-27,126.8498001,37.2974955
일등온누리약국,81,약국,340000,충남,340201,천안서북구,성거읍,31045,"충청남도 천안시 서북구 성거읍 성거길 103, 105호",041-577-8188,2015-06-01,127.2008218,36.8749309
일등프라자약국,81,약국,250000,대전,250003,대전서구,탄방동,35255,"대전광역시 서구 문정로 134, 1층 104호 (탄방동)",042-471-6543,2020-12-29,127.3942421,36.3464746
일로건강약국,81,약국,360000,전남,360009,무안군,일로읍,58574,"전라남도 무안군 일로읍 일로로 99-1, (일로읍)",061-284-1527,2010-12-07,126.4961089,34.8471733
일로약국,81,약국,360000,전남,360009,무안군,일로읍,58575,"전라남도 무안군 일로읍 일로로 74-1, (일로읍)",061-281-0722,2018-12-12,126.4945924,34.8494048
일리치약국,81,약국,310000,경기,312002,용인수지구,동천동,16828,"경기도 용인시 수지구 수풍로131번길 8, 1층 (동천동)",031-264-8746,2021-02-09,127.0927253,37.3355861
일번가 온누리 약국,81,약국,320000,강원,320012,평창군,진부면,25332,"강원특별자치도 평창군 진부면 진부중앙로 74-2, (진부면)",033-333-7300,2018-10-24,128.5592848,37.6376755
일번가약국,81,약국,310000,경기,310701,안양만안구,안양동,14001,"경기도 안양시 만안구 병목안로 2, PROJECT 240 TOWER B동 1층 102호 (안양동)",031-463-5855,2018-03-01,126.9198836,37.3999457
일번약국,81,약국,110000,서울,110018,송파구,풍납동,05534,"서울특별시 송파구 토성로 21, 1층 (풍납동)",02-473-0056,2013-12-03,,
일번지약국,81,약국,110000,서울,110001,강남구,역삼동,06233,"서울특별시 강남구 강남대로84길 23, 1층 106호 (역삼동)",02-567-2501,2019-05-27,127.0304025,37.4971584
일번지약국,81,약국,360000,전남,360500,여수시,서교동,59751,"전라남도 여수시 좌수영로 1, 1층 (서교동)",061-920-6699,2021-08-25,127.7274785,34.7407408
일산굿모닝약국,81,약국,310000,경기,311902,고양일산서구,대화동,10383,"경기도 고양시 일산서구 호수로856번길 74-9, 1층 (대화동)",031-925-3200,2005-02-04,126.7504754,37.6734670
일산그린약국,81,약국,310000,경기,311903,고양일산동구,중산동,10338,"경기도 고양시 일산동구 고양대로 739, 203호 (중산동, 주은프라자)",031-975-2475,2015-11-09,126.7783750,37.6828997
일산늘푸른약국,81,약국,310000,경기,311903,고양일산동구,장항동,10401,"경기도 고양시 일산동구 중앙로1275번길 38-10, 우림로데오스위트 2층 218호호 (장항동)",905-4535,2011-03-16,126.7709599,37.6599463
일산더조은약국,81,약국,310000,경기,311902,고양일산서구,대화동,10383,"경기도 고양시 일산서구 호수로856번길 74-3, 1(전체)층 (대화동)",031-914-8275,2019-10-02,126.7502118,37.6735925
일산메디칼약국,81,약국,310000,경기,311903,고양일산동구,백석동,10450,"경기도 고양시 일산동구 강송로 49, 101호 (백석동, 윈스턴파크)",031-902-9988,2016-11-10,126.7920834,37.6448507
일산사랑약국,81,약국,310000,경기,311903,고양일산동구,마두동,10416,"경기도 고양시 일산동구 일산로 211, (마두동, 2층일부)",031-903-8806,2011-08-22,126.7893901,37.6549527
일산서진약국,81,약국,320000,강원,320400,원주시,일산동,26427,"강원특별자치도 원주시 원일로115번길 5, 지하1층 (일산동, 홍제빌딩)",033-746-8081,2012-01-19,127.9480168,37.3495865
일산선약국,81,약국,310000,경기,311902,고양일산서구,가좌동,10209,"경기도 고양시 일산서구 가좌1로 53, 110호 (가좌동, 샤르망프라자)",031-923-0222,2013-07-29,126.7189088,37.6875075
일산시장약국,81,약국,310000,경기,311902,고양일산서구,일산동,10353,"경기도 고양시 일산서구 고양대로 666, 상가동 C113호 (일산동, e편한세상 일산 어반스카이)",031-976-3655,2023-04-18,126.7697504,37.6836571
일산시장약국,81,약국,310000,경기,311902,고양일산서구,일산동,10353,"경기도 고양시 일산서구 고양대로 666, 상가동 C113호 (일산동, e편한세상 일산 어반스카이)",031-976-3655,2023-04-18,126.7697504,37.6836571
일산아이약국,81,약국,310000,경기,311903,고양일산동구,정발산동,10359,"경기도 고양시 일산동구 일산로 439, 1(일부)층 (정발산동)",031-925-0350,2016-09-02,,
일산약국,81,약국,320000,강원,320400,원주시,일산동,26427,"강원특별자치도 원주시 원일로115번길 7, (일산동)",033-742-8686,2013-08-01,127.9478685,37.3495027
일산에이스약국,81,약국,310000,경기,311902,고양일산서구,대화동,10381,"경기도 고양시 일산서구 중앙로 1564, 그린월드 101호 (대화동)",031-912-6969,2015-05-01,126.7482744,37.6762119
일산제일큰행운약국,81,약국,310000,경기,311902,고양일산서구,일산동,10340,"경기도 고양시 일산서구 일중로 46, 106-107호 (일산동)",031-975-2511,2001-01-06,126.7753756,37.6836134
일산큰사랑약국,81,약국,310000,경기,311902,고양일산서구,대화동,10368,"경기도 고양시 일산서구 일산로 676, 1층 (대화동)",031-919-2728,2017-06-26,126.7540736,37.6825488
일산태양약국,81,약국,310000,경기,311902,고양일산서구,일산동,10352,"경기도 고양시 일산서구 고양대로632번길 60, 113,114호 (일산동, 일산역이안)",031-976-9933,2008-03-03,126.7686735,37.6838904
일산현대약국,81,약국,310000,경기,311902,고양일산서구,일산동,10350,"경기도 고양시 일산서구 원일로 69, 씨티프라자 103호 (일산동)",,2022-11-11,126.7702229,37.6868420
일산호산나약국,81,약국,310000,경기,311902,고양일산서구,일산동,10350,"경기도 고양시 일산서구 원일로 69, 씨티프라자 311호 (일산동)",031-975-4589,2018-01-12,126.7702229,37.6868420
일상약국,81,약국,310000,경기,312200,파주시,야당동,10908,"경기도 파주시 경의로 1080, 명동프라자 106호 (야당동)",031-948-4917,2018-08-09,126.7599942,37.7138123
일선약국,81,약국,110000,서울,110018,송파구,석촌동,05688,"서울특별시 송파구 가락로11길 8, (석촌동)",02-414-0847,1987-07-15,127.1048803,37.5010636
일선약국,81,약국,210000,부산,210011,부산금정구,구서동,46231,"부산광역시 금정구 금강로 565, 1층 (구서동)",051-513-0574,1985-12-30,129.0874769,35.2578968
일선약국,81,약국,370000,경북,370701,포항남구,구룡포읍,37932,"경상북도 포항시 남구 구룡포읍 구룡포길 67, (구룡포읍)",054-276-2559,2018-08-27,129.5534352,35.9902460
일성당프라자약국,81,약국,320000,강원,320015,횡성군,횡성읍,25232,"강원특별자치도 횡성군 횡성읍 읍상서로7번길 38-1, (횡성읍)",033-343-2619,1978-04-12,127.9867131,37.4898364
일성약국,81,약국,340000,충남,340400,보령시,대천동,33466,"충청남도 보령시 대천로 26, (대천동)",041-933-1069,2012-10-04,,
일성약국,81,약국,350000,전북,350401,전주완산구,효자동3가,54969,"전북특별자치도 전주시 완산구 홍산로 250, (효자동3가)",063-272-8337,1969-02-13,127.1064617,35.8160325
일신당약국,81,약국,110000,서울,110010,서대문구,창천동,03785,"서울특별시 서대문구 신촌로 9, (창천동)",02-334-7378,2001-09-03,126.9280604,37.5585189
일신도담약국,81,약국,210000,부산,210100,부산기장군,정관읍,46017,"부산광역시 기장군 정관읍 정관6로 31, 1층 105호",051-728-1237,2018-08-01,,
일신약국,81,약국,220000,인천,220003,인천부평구,일신동,21419,"인천광역시 부평구 일신로14번길 10, (일신동)",032-502-7582,2007-10-31,126.7450325,37.4840123
일신약국,81,약국,110000,서울,110016,종로구,종로5가,03196,"서울특별시 종로구 종로 224, 1층 (종로5가)",02-2264-7885,2020-05-25,127.0025166,37.5707576
일신약국,81,약국,330000,충북,330011,증평군,증평읍,27930,"충청북도 증평군 증평읍 윗장뜰길 35, (증평읍)",043-836-2223,1966-01-25,127.5814272,36.7833525
일신약국,81,약국,370000,경북,370200,구미시,신평동,39239,"경상북도 구미시 야은로 765, (신평동)",054-463-1130,2000-11-14,128.3629155,36.1237547
일신약국,81,약국,230000,대구,230006,대구중구,달성동,41923,"대구광역시 중구 달성로 99, (달성동)",053-554-8325,1967-12-12,128.5819494,35.8739478
일신약국,81,약국,370000,경북,370400,안동시,동부동,36705,"경상북도 안동시 중앙로 62, (동부동)",054-841-8945,1984-10-16,128.7333066,36.5649282
일신약국,81,약국,380000,경남,381100,양산시,물금읍,50595,"경상남도 양산시 물금읍 오봉로 195, (물금읍)",055-363-3008,2004-03-18,129.0087833,35.3338356
일신약국,81,약국,210000,부산,210008,부산중구,동광동5가,48921,"부산광역시 중구 동영로 6-1, (동광동5가)",463-7584,2017-04-10,129.0333012,35.1077352
일신약국,81,약국,210000,부산,210100,부산기장군,정관읍,46017,"부산광역시 기장군 정관읍 정관6로 31, 106호",051-728-8131,2019-10-07,129.1774513,35.3197034
일신약국,81,약국,210000,부산,210009,부산해운대구,좌동,48113,"부산광역시 해운대구 좌동순환로 309, 삼정프라자 104호 (좌동)",051-701-2451,2019-06-14,129.1831954,35.1683712
일신약국,81,약국,260000,울산,260003,울산중구,옥교동,44530,"울산광역시 중구 학성로 111-1, 1층 (옥교동)",052-243-8324,1995-11-13,129.3232237,35.5557755
일심당약국,81,약국,110000,서울,110003,강서구,화곡동,07776,"서울특별시 강서구 강서로7길 90, (화곡동)",02-2602-0856,1976-12-23,126.8426836,37.5292575
일심약국,81,약국,110000,서울,110010,서대문구,창천동,03776,"서울특별시 서대문구 연세로 42, (창천동)",02-392-3333,1969-06-19,126.9371425,37.5592426
일심약국,81,약국,250000,대전,250004,대전동구,용전동,34551,"대전광역시 동구 동서대로 1689, 1층 EW143호 (용전동, 대전복합터미널(서관))",042-637-0059,2016-09-27,127.4366973,36.3503767
일심약국,81,약국,210000,부산,210002,부산동구,좌천동,48724,"부산광역시 동구 정공단로 33, 1층 (좌천동)",051-631-3627,2016-04-01,129.0545093,35.1357132
